uid,question,response,timestamp,sequence_order,split
0,76,1.0,2011/9/26 7:22,87,train
0,84,1.0,2011/9/26 7:22,88,train
0,74,1.0,2011/9/26 7:22,89,train
0,85,1.0,2011/9/26 7:22,90,train
0,78,1.0,2011/9/26 7:22,91,train
0,83,1.0,2011/9/26 7:22,92,train
0,79,1.0,2011/9/26 7:22,93,train
0,87,1.0,2011/9/26 7:22,94,train
0,77,1.0,2011/9/26 7:22,95,train
0,88,1.0,2011/9/26 7:22,96,train
0,81,0.0,2011/9/26 7:22,97,train
0,86,1.0,2011/9/26 7:22,98,train
0,82,0.0,2011/9/26 7:22,99,train
0,319,0.0,2011/9/26 7:26,100,train
0,320,1.0,2011/9/26 7:26,101,train
0,338,1.0,2011/9/26 7:27,102,train
0,335,0.0,2011/9/26 7:27,103,train
0,336,0.0,2011/9/26 7:28,104,train
0,337,0.0,2011/9/26 7:29,105,train
0,343,0.0,2011/9/26 7:30,106,train
0,344,1.0,2011/9/26 7:30,107,train
0,345,0.0,2011/9/26 7:30,108,train
0,346,1.0,2011/9/26 7:30,109,train
0,347,1.0,2011/9/26 7:30,110,train
0,348,1.0,2011/9/26 7:30,111,train
0,349,1.0,2011/9/26 7:31,112,train
0,350,1.0,2011/9/26 7:31,113,train
0,354,1.0,2011/9/26 7:34,114,train
0,355,1.0,2011/9/26 7:35,115,train
0,356,0.0,2011/9/26 7:35,116,train
0,357,0.0,2011/9/26 7:35,117,train
0,358,1.0,2011/9/26 7:35,118,train
0,359,0.0,2011/9/26 7:35,119,train
0,366,0.0,2011/9/26 7:38,120,train
0,383,1.0,2011/9/26 7:40,121,train
0,384,0.0,2011/9/26 7:40,122,train
0,385,1.0,2011/9/26 7:40,123,train
0,386,1.0,2011/9/26 7:40,124,train
0,387,1.0,2011/9/26 7:40,125,train
0,388,1.0,2011/9/26 7:40,126,train
0,389,1.0,2011/9/26 7:40,127,train
0,390,0.0,2011/9/26 7:40,128,train
0,369,0.0,2011/9/26 7:41,129,train
0,370,1.0,2011/9/26 7:41,130,train
0,371,1.0,2011/9/26 7:41,131,train
0,372,0.0,2011/9/26 7:41,132,train
0,373,0.0,2011/9/26 7:41,133,train
0,374,0.0,2011/9/26 7:41,134,train
0,375,0.0,2011/9/26 7:42,135,train
0,321,0.0,2011/9/27 17:11,136,train
0,321,0.0,2011/9/27 17:11,137,train
0,321,0.0,2011/9/27 17:12,138,train
0,321,0.0,2011/9/27 17:13,139,train
0,321,0.0,2011/9/27 17:14,140,train
0,322,0.0,2011/9/27 17:14,141,train
0,322,0.0,2011/9/27 17:14,142,train
0,322,0.0,2011/9/27 17:14,143,train
0,322,0.0,2011/9/27 17:14,144,train
0,322,0.0,2011/9/27 17:15,145,train
0,321,0.0,2011/9/27 17:17,146,train
0,322,1.0,2011/9/27 17:17,147,train
0,327,0.0,2011/9/27 17:22,148,train
0,328,0.0,2011/9/27 17:22,149,train
0,329,0.0,2011/9/27 17:23,150,train
0,330,1.0,2011/9/27 17:23,151,train
0,331,0.0,2011/9/27 17:24,152,train
0,332,0.0,2011/9/27 17:24,153,train
0,194,0.0,2011/9/27 17:53,154,train
0,196,0.0,2011/9/27 17:53,155,train
0,190,0.0,2011/9/27 17:53,156,train
0,191,0.0,2011/9/27 17:53,157,train
0,192,0.0,2011/9/27 17:53,158,train
0,193,0.0,2011/9/27 17:53,159,train
0,198,1.0,2011/9/27 17:54,160,train
0,199,0.0,2011/9/27 17:54,161,train
0,201,1.0,2011/9/27 17:54,162,train
0,367,1.0,2011/9/27 18:08,163,train
0,384,1.0,2011/9/27 18:20,164,train
0,385,1.0,2011/9/27 18:20,165,train
0,389,0.0,2011/9/27 18:20,166,train
0,391,1.0,2011/9/27 18:21,167,train
0,376,1.0,2011/9/27 18:21,168,train
0,377,0.0,2011/9/27 18:21,169,train
0,378,1.0,2011/9/27 18:22,170,train
0,379,1.0,2011/9/27 18:22,171,train
0,380,1.0,2011/9/27 18:22,172,train
0,381,0.0,2011/9/27 18:22,173,train
0,382,1.0,2011/9/27 18:22,174,train
0,203,0.0,2011/9/27 18:32,175,train
0,202,0.0,2011/9/27 18:32,176,train
1,89,1.0,2011/9/13 12:54,0,train
1,90,1.0,2011/9/13 12:54,1,train
1,91,1.0,2011/9/13 12:54,2,train
1,92,1.0,2011/9/13 12:54,3,train
1,93,1.0,2011/9/13 12:54,4,train
1,137,1.0,2011/9/13 13:23,5,train
1,146,1.0,2011/9/13 13:29,6,train
1,147,1.0,2011/9/13 13:29,7,train
1,148,1.0,2011/9/13 13:29,8,train
1,149,0.0,2011/9/13 13:29,9,train
1,94,1.0,2011/9/13 13:35,10,train
1,95,0.0,2011/9/13 13:35,11,train
1,96,1.0,2011/9/13 13:35,12,train
1,97,0.0,2011/9/13 13:35,13,train
1,75,0.0,2011/9/15 16:17,14,train
1,80,1.0,2011/9/15 16:17,15,train
1,76,1.0,2011/9/15 16:17,16,train
1,84,1.0,2011/9/15 16:17,17,train
1,74,0.0,2011/9/15 16:17,18,train
1,85,0.0,2011/9/15 16:17,19,train
1,78,0.0,2011/9/15 16:17,20,train
1,83,1.0,2011/9/15 16:17,21,train
1,79,1.0,2011/9/15 16:17,22,train
1,87,1.0,2011/9/15 16:17,23,train
1,77,0.0,2011/9/15 16:17,24,train
1,88,1.0,2011/9/15 16:17,25,train
1,81,1.0,2011/9/15 16:17,26,train
1,86,1.0,2011/9/15 16:17,27,train
1,82,1.0,2011/9/15 16:17,28,train
1,188,1.0,2011/9/20 10:50,29,train
1,187,0.0,2011/9/20 10:50,30,train
1,183,0.0,2011/9/20 10:50,31,train
1,186,0.0,2011/9/20 10:50,32,train
1,182,0.0,2011/9/20 10:50,33,train
1,185,1.0,2011/9/20 10:50,34,train
1,181,1.0,2011/9/20 10:50,35,train
1,184,0.0,2011/9/20 10:50,36,train
1,180,0.0,2011/9/20 10:50,37,train
1,179,1.0,2011/9/20 10:50,38,train
1,178,0.0,2011/9/20 10:50,39,train
1,189,0.0,2011/9/20 10:50,40,train
1,177,1.0,2011/9/20 10:50,41,train
2,29,1.0,2011/10/11 6:43,0,train
2,30,1.0,2011/10/11 6:43,1,train
2,31,1.0,2011/10/11 6:43,2,train
2,32,1.0,2011/10/11 6:43,3,train
2,33,1.0,2011/10/11 6:43,4,train
2,34,1.0,2011/10/11 6:43,5,train
2,35,1.0,2011/10/11 6:43,6,train
2,36,0.0,2011/10/11 6:43,7,train
2,37,1.0,2011/10/17 18:46,8,train
2,38,1.0,2011/10/17 18:46,9,train
2,39,0.0,2011/10/17 18:46,10,train
2,40,0.0,2011/10/17 18:46,11,train
2,41,1.0,2011/10/17 18:46,12,train
2,42,1.0,2011/10/17 18:46,13,train
2,43,1.0,2011/10/17 19:05,14,train
2,44,0.0,2011/10/17 19:05,15,train
2,45,0.0,2011/10/17 19:05,16,train
2,46,1.0,2011/10/17 19:05,17,train
2,47,1.0,2011/10/17 19:05,18,train
2,48,1.0,2011/10/17 19:05,19,train
2,64,0.0,2011/10/24 19:57,20,train
2,56,1.0,2011/10/24 19:57,21,train
2,63,0.0,2011/10/24 19:57,22,train
2,55,1.0,2011/10/24 19:57,23,train
2,62,0.0,2011/10/24 19:57,24,train
2,51,1.0,2011/10/24 19:57,25,train
2,61,0.0,2011/10/24 19:57,26,train
2,53,1.0,2011/10/24 19:57,27,train
2,60,1.0,2011/10/24 19:57,28,train
2,54,1.0,2011/10/24 19:57,29,train
2,59,1.0,2011/10/24 19:57,30,train
2,52,1.0,2011/10/24 19:57,31,train
2,58,1.0,2011/10/24 19:57,32,train
2,50,1.0,2011/10/24 19:57,33,train
2,65,1.0,2011/10/24 19:57,34,train
2,57,1.0,2011/10/24 19:57,35,train
2,49,0.0,2011/10/24 19:57,36,train
2,66,1.0,2011/10/24 20:15,37,train
2,67,1.0,2011/10/24 20:15,38,train
2,68,1.0,2011/10/24 20:15,39,train
2,69,0.0,2011/10/24 20:15,40,train
2,70,1.0,2011/10/24 20:15,41,train
2,71,1.0,2011/10/24 20:15,42,train
2,72,0.0,2011/10/24 20:15,43,train
2,73,1.0,2011/10/24 20:15,44,train
2,15,1.0,2011/10/3 15:47,45,train
2,22,1.0,2011/10/3 15:47,46,train
2,14,1.0,2011/10/3 15:47,47,train
2,21,1.0,2011/10/3 15:47,48,train
2,13,1.0,2011/10/3 15:47,49,train
2,20,1.0,2011/10/3 15:47,50,train
2,28,1.0,2011/10/3 15:47,51,train
2,12,1.0,2011/10/3 15:47,52,train
2,19,1.0,2011/10/3 15:47,53,train
2,27,1.0,2011/10/3 15:47,54,train
2,11,1.0,2011/10/3 15:47,55,train
2,18,1.0,2011/10/3 15:47,56,train
2,26,1.0,2011/10/3 15:47,57,train
2,10,1.0,2011/10/3 15:47,58,train
2,17,1.0,2011/10/3 15:47,59,train
2,25,1.0,2011/10/3 15:47,60,train
2,9,1.0,2011/10/3 15:47,61,train
2,16,1.0,2011/10/3 15:47,62,train
2,24,1.0,2011/10/3 15:47,63,train
2,23,1.0,2011/10/3 15:47,64,train
2,8,1.0,2011/10/3 15:47,65,train
2,366,1.0,2011/9/12 21:02,66,train
2,367,1.0,2011/9/12 21:02,67,train
2,368,1.0,2011/9/12 21:03,68,train
2,383,1.0,2011/9/12 21:04,69,train
2,384,1.0,2011/9/12 21:04,70,train
2,385,1.0,2011/9/12 21:04,71,train
2,386,1.0,2011/9/12 21:04,72,train
2,387,1.0,2011/9/12 21:04,73,train
2,388,1.0,2011/9/12 21:04,74,train
2,389,1.0,2011/9/12 21:05,75,train
2,390,1.0,2011/9/12 21:05,76,train
2,391,1.0,2011/9/12 21:07,77,train
2,369,1.0,2011/9/12 21:08,78,train
2,370,1.0,2011/9/12 21:08,79,train
2,371,1.0,2011/9/12 21:08,80,train
2,372,1.0,2011/9/12 21:08,81,train
2,373,1.0,2011/9/12 21:08,82,train
2,374,1.0,2011/9/12 21:08,83,train
2,375,1.0,2011/9/12 21:09,84,train
2,376,1.0,2011/9/12 21:09,85,train
2,377,1.0,2011/9/12 21:09,86,train
2,378,1.0,2011/9/12 21:09,87,train
2,379,1.0,2011/9/12 21:09,88,train
2,380,1.0,2011/9/12 21:09,89,train
2,381,1.0,2011/9/12 21:09,90,train
2,382,0.0,2011/9/12 21:10,91,train
2,392,0.0,2011/9/12 21:14,92,train
2,398,0.0,2011/9/12 21:36,93,train
2,399,1.0,2011/9/12 21:36,94,train
2,400,1.0,2011/9/12 21:36,95,train
2,401,1.0,2011/9/12 21:36,96,train
2,402,1.0,2011/9/12 21:36,97,train
2,403,1.0,2011/9/12 21:36,98,train
2,404,0.0,2011/9/12 21:36,99,train
2,405,1.0,2011/9/12 21:37,100,train
2,406,1.0,2011/9/12 21:37,101,train
2,393,1.0,2011/9/12 21:38,102,train
2,394,0.0,2011/9/12 21:38,103,train
2,395,1.0,2011/9/12 21:38,104,train
2,396,1.0,2011/9/12 21:38,105,train
2,397,0.0,2011/9/12 21:39,106,train
2,407,1.0,2011/9/12 21:42,107,train
2,410,1.0,2011/9/12 21:43,108,train
2,413,1.0,2011/9/12 21:43,109,train
2,414,1.0,2011/9/12 21:43,110,train
2,412,1.0,2011/9/12 21:43,111,train
2,411,1.0,2011/9/12 21:43,112,train
2,415,1.0,2011/9/12 21:56,113,train
2,416,1.0,2011/9/12 21:58,114,train
2,417,1.0,2011/9/12 21:58,115,train
2,418,0.0,2011/9/12 21:59,116,train
2,419,0.0,2011/9/12 21:59,117,train
2,420,1.0,2011/9/12 22:00,118,train
2,421,1.0,2011/9/12 22:00,119,train
2,422,1.0,2011/9/12 22:00,120,train
2,423,1.0,2011/9/12 22:00,121,train
2,424,1.0,2011/9/12 22:00,122,train
2,425,1.0,2011/9/12 22:01,123,train
2,202,1.0,2011/9/12 22:14,124,train
2,210,1.0,2011/9/12 22:14,125,train
2,203,1.0,2011/9/12 22:14,126,train
2,211,1.0,2011/9/12 22:14,127,train
2,204,1.0,2011/9/12 22:14,128,train
2,212,1.0,2011/9/12 22:14,129,train
2,205,1.0,2011/9/12 22:14,130,train
2,213,1.0,2011/9/12 22:14,131,train
2,206,1.0,2011/9/12 22:14,132,train
2,207,1.0,2011/9/12 22:14,133,train
2,208,0.0,2011/9/12 22:14,134,train
2,209,1.0,2011/9/12 22:14,135,train
2,558,0.0,2011/9/20 6:08,136,train
2,559,1.0,2011/9/20 6:08,137,train
2,560,0.0,2011/9/20 6:09,138,train
2,561,0.0,2011/9/20 6:09,139,train
2,562,1.0,2011/9/20 6:09,140,train
2,563,0.0,2011/9/20 6:10,141,train
2,564,1.0,2011/9/20 6:10,142,train
2,565,1.0,2011/9/20 6:10,143,train
2,566,1.0,2011/9/20 6:10,144,train
2,567,1.0,2011/9/20 6:10,145,train
2,568,1.0,2011/9/20 6:11,146,train
2,569,0.0,2011/9/20 6:11,147,train
2,570,1.0,2011/9/20 6:11,148,train
2,571,1.0,2011/9/20 6:11,149,train
2,574,1.0,2011/9/20 6:12,150,train
2,575,0.0,2011/9/20 6:12,151,train
2,576,1.0,2011/9/20 6:12,152,train
2,577,1.0,2011/9/20 6:12,153,train
2,578,0.0,2011/9/20 6:12,154,train
2,579,1.0,2011/9/20 6:12,155,train
2,580,1.0,2011/9/20 6:13,156,train
2,581,1.0,2011/9/20 6:13,157,train
2,582,1.0,2011/9/20 6:13,158,train
2,583,1.0,2011/9/20 6:13,159,train
2,584,1.0,2011/9/20 6:13,160,train
2,585,1.0,2011/9/20 6:13,161,train
2,586,0.0,2011/9/20 6:13,162,train
2,587,1.0,2011/9/20 6:14,163,train
2,588,1.0,2011/9/20 6:14,164,train
2,589,1.0,2011/9/20 6:15,165,train
2,590,1.0,2011/9/20 6:15,166,train
2,591,0.0,2011/9/20 6:15,167,train
2,592,0.0,2011/9/20 6:15,168,train
2,593,1.0,2011/9/20 6:15,169,train
2,594,1.0,2011/9/20 6:16,170,train
2,595,1.0,2011/9/20 6:16,171,train
2,596,1.0,2011/9/20 6:16,172,train
2,597,1.0,2011/9/20 6:16,173,train
2,598,0.0,2011/9/20 6:16,174,train
2,599,1.0,2011/9/20 6:16,175,train
2,221,1.0,2011/9/20 6:19,176,train
2,220,1.0,2011/9/20 6:19,177,train
2,219,1.0,2011/9/20 6:19,178,train
2,218,1.0,2011/9/20 6:19,179,train
2,217,1.0,2011/9/20 6:19,180,train
2,216,1.0,2011/9/20 6:19,181,train
2,223,1.0,2011/9/20 6:19,182,train
2,215,1.0,2011/9/20 6:19,183,train
2,222,1.0,2011/9/20 6:19,184,train
2,214,1.0,2011/9/20 6:19,185,train
2,600,1.0,2011/9/20 6:21,186,train
2,601,0.0,2011/9/20 6:21,187,train
2,602,1.0,2011/9/20 6:21,188,train
2,603,1.0,2011/9/20 6:22,189,train
2,604,0.0,2011/9/20 6:22,190,train
2,605,1.0,2011/9/20 6:22,191,train
2,606,1.0,2011/9/20 6:22,192,train
2,607,0.0,2011/9/20 6:23,193,train
2,608,1.0,2011/9/20 6:23,194,train
2,609,1.0,2011/9/20 6:23,195,train
2,610,1.0,2011/9/20 6:23,196,train
2,611,1.0,2011/9/20 6:23,197,train
2,612,1.0,2011/9/20 6:23,198,train
2,613,0.0,2011/9/20 6:24,199,train
2,614,1.0,2011/9/20 6:24,200,train
2,615,1.0,2011/9/20 6:26,201,train
2,616,0.0,2011/9/20 6:27,202,train
2,617,1.0,2011/9/20 6:27,203,train
2,618,1.0,2011/9/20 6:27,204,train
2,619,0.0,2011/9/20 6:27,205,train
2,620,1.0,2011/9/20 6:28,206,train
2,621,1.0,2011/9/20 6:39,207,train
2,622,1.0,2011/9/20 6:40,208,train
2,623,1.0,2011/9/20 6:43,209,train
2,624,0.0,2011/9/20 6:43,210,train
2,625,0.0,2011/9/20 6:44,211,train
2,626,0.0,2011/9/20 6:44,212,train
2,627,1.0,2011/9/20 6:44,213,train
2,628,1.0,2011/9/20 6:44,214,train
2,629,1.0,2011/9/20 6:44,215,train
2,630,0.0,2011/9/20 6:45,216,train
2,631,1.0,2011/9/20 6:45,217,train
2,632,1.0,2011/9/20 6:45,218,train
2,429,1.0,2011/9/20 6:51,219,train
2,430,0.0,2011/9/20 6:52,220,train
2,431,0.0,2011/9/20 6:52,221,train
2,432,1.0,2011/9/20 6:55,222,train
2,433,1.0,2011/9/20 6:55,223,train
2,435,0.0,2011/9/20 6:55,224,train
2,434,1.0,2011/9/20 6:56,225,train
2,436,0.0,2011/9/20 6:56,226,train
2,437,1.0,2011/9/20 6:56,227,train
2,438,1.0,2011/9/20 6:56,228,train
2,439,1.0,2011/9/20 6:56,229,train
2,440,0.0,2011/9/20 6:58,230,train
2,441,0.0,2011/9/20 6:58,231,train
2,442,0.0,2011/9/20 6:58,232,train
2,443,1.0,2011/9/20 6:58,233,train
2,444,1.0,2011/9/20 6:59,234,train
2,446,1.0,2011/9/20 6:59,235,train
2,445,1.0,2011/9/20 7:00,236,train
2,447,1.0,2011/9/20 7:00,237,train
2,448,0.0,2011/9/20 7:00,238,train
2,449,1.0,2011/9/20 7:00,239,train
2,450,0.0,2011/9/20 7:00,240,train
2,451,0.0,2011/9/20 7:01,241,train
2,452,1.0,2011/9/20 7:01,242,train
2,453,1.0,2011/9/20 7:01,243,train
2,454,1.0,2011/9/20 7:01,244,train
2,455,0.0,2011/9/20 7:01,245,train
2,456,0.0,2011/9/20 7:02,246,train
2,457,0.0,2011/9/20 7:02,247,train
2,458,0.0,2011/9/20 7:02,248,train
2,459,0.0,2011/9/20 7:02,249,train
2,461,1.0,2011/9/20 7:02,250,train
2,460,0.0,2011/9/20 7:02,251,train
2,224,1.0,2011/9/20 7:09,252,train
2,232,0.0,2011/9/20 7:09,253,train
2,225,0.0,2011/9/20 7:09,254,train
2,233,0.0,2011/9/20 7:09,255,train
2,226,1.0,2011/9/20 7:09,256,train
2,234,1.0,2011/9/20 7:09,257,train
2,227,0.0,2011/9/20 7:09,258,train
2,235,1.0,2011/9/20 7:09,259,train
2,228,1.0,2011/9/20 7:09,260,train
2,236,1.0,2011/9/20 7:09,261,train
2,229,1.0,2011/9/20 7:09,262,train
2,237,1.0,2011/9/20 7:09,263,train
2,230,1.0,2011/9/20 7:09,264,train
2,231,1.0,2011/9/20 7:09,265,train
2,75,1.0,2011/9/21 23:48,266,train
2,80,1.0,2011/9/21 23:48,267,train
2,76,1.0,2011/9/21 23:48,268,train
2,84,1.0,2011/9/21 23:48,269,train
2,74,1.0,2011/9/21 23:48,270,train
2,85,1.0,2011/9/21 23:48,271,train
2,78,1.0,2011/9/21 23:48,272,train
2,83,1.0,2011/9/21 23:48,273,train
2,79,0.0,2011/9/21 23:48,274,train
2,87,1.0,2011/9/21 23:48,275,train
2,77,1.0,2011/9/21 23:48,276,train
2,88,1.0,2011/9/21 23:48,277,train
2,81,1.0,2011/9/21 23:48,278,train
2,86,1.0,2011/9/21 23:48,279,train
2,82,1.0,2011/9/21 23:48,280,train
2,188,0.0,2011/9/21 23:54,281,train
2,187,0.0,2011/9/21 23:54,282,train
2,183,1.0,2011/9/21 23:54,283,train
2,186,0.0,2011/9/21 23:54,284,train
2,182,1.0,2011/9/21 23:54,285,train
2,185,0.0,2011/9/21 23:54,286,train
2,181,1.0,2011/9/21 23:54,287,train
2,184,0.0,2011/9/21 23:54,288,train
2,180,1.0,2011/9/21 23:54,289,train
2,179,1.0,2011/9/21 23:54,290,train
2,178,1.0,2011/9/21 23:54,291,train
2,189,0.0,2011/9/21 23:54,292,train
2,177,1.0,2011/9/21 23:54,293,train
2,245,1.0,2011/9/26 18:18,294,train
2,244,1.0,2011/9/26 18:18,295,train
2,243,1.0,2011/9/26 18:18,296,train
2,242,1.0,2011/9/26 18:18,297,train
2,241,1.0,2011/9/26 18:18,298,train
2,240,0.0,2011/9/26 18:18,299,train
2,239,0.0,2011/9/26 18:18,300,train
2,238,1.0,2011/9/26 18:18,301,train
2,541,1.0,2011/9/26 18:22,302,train
2,542,1.0,2011/9/26 18:22,303,train
2,543,0.0,2011/9/26 18:26,304,train
2,544,1.0,2011/9/26 18:26,305,train
2,545,0.0,2011/9/26 18:33,306,train
2,546,1.0,2011/9/26 18:33,307,train
2,547,0.0,2011/9/26 18:34,308,train
2,548,0.0,2011/9/26 18:34,309,train
2,549,1.0,2011/9/26 18:36,310,train
2,550,1.0,2011/9/26 18:36,311,train
2,551,1.0,2011/9/26 18:36,312,train
2,552,1.0,2011/9/26 18:36,313,train
2,553,1.0,2011/9/26 18:41,314,train
2,554,1.0,2011/9/26 18:43,315,train
2,555,1.0,2011/9/26 18:43,316,train
2,556,1.0,2011/9/26 18:43,317,train
2,557,1.0,2011/9/26 18:45,318,train
2,257,0.0,2011/9/26 19:07,319,train
2,265,1.0,2011/9/26 19:07,320,train
2,273,1.0,2011/9/26 19:07,321,train
2,281,0.0,2011/9/26 19:07,322,train
2,258,1.0,2011/9/26 19:07,323,train
2,266,1.0,2011/9/26 19:07,324,train
2,274,1.0,2011/9/26 19:07,325,train
2,282,1.0,2011/9/26 19:07,326,train
2,259,1.0,2011/9/26 19:07,327,train
2,267,1.0,2011/9/26 19:07,328,train
2,275,1.0,2011/9/26 19:07,329,train
2,283,1.0,2011/9/26 19:07,330,train
2,260,1.0,2011/9/26 19:07,331,train
2,268,1.0,2011/9/26 19:07,332,train
2,276,1.0,2011/9/26 19:07,333,train
2,284,1.0,2011/9/26 19:07,334,train
2,261,1.0,2011/9/26 19:07,335,train
2,269,1.0,2011/9/26 19:07,336,train
2,277,1.0,2011/9/26 19:07,337,train
2,285,1.0,2011/9/26 19:07,338,train
2,262,1.0,2011/9/26 19:07,339,train
2,270,1.0,2011/9/26 19:07,340,train
2,278,1.0,2011/9/26 19:07,341,train
2,263,1.0,2011/9/26 19:07,342,train
2,271,1.0,2011/9/26 19:07,343,train
2,279,1.0,2011/9/26 19:07,344,train
2,264,1.0,2011/9/26 19:07,345,train
2,272,1.0,2011/9/26 19:07,346,train
2,280,1.0,2011/9/26 19:07,347,train
2,0,1.0,2011/9/26 19:23,348,train
2,1,1.0,2011/9/26 19:23,349,train
2,2,1.0,2011/9/26 19:23,350,train
2,3,1.0,2011/9/26 19:23,351,train
2,4,1.0,2011/9/26 19:23,352,train
2,5,1.0,2011/9/26 19:23,353,train
2,6,1.0,2011/9/26 19:23,354,train
2,7,1.0,2011/9/26 19:23,355,train
3,156,1.0,2011/10/30 19:32,0,train
3,164,1.0,2011/10/30 19:32,1,train
3,172,1.0,2011/10/30 19:32,2,train
3,157,1.0,2011/10/30 19:32,3,train
3,165,1.0,2011/10/30 19:32,4,train
3,173,1.0,2011/10/30 19:32,5,train
3,158,1.0,2011/10/30 19:32,6,train
3,166,1.0,2011/10/30 19:32,7,train
3,174,1.0,2011/10/30 19:32,8,train
3,159,1.0,2011/10/30 19:32,9,train
3,167,1.0,2011/10/30 19:32,10,train
3,175,1.0,2011/10/30 19:32,11,train
3,160,1.0,2011/10/30 19:32,12,train
3,168,1.0,2011/10/30 19:32,13,train
3,176,1.0,2011/10/30 19:32,14,train
3,161,1.0,2011/10/30 19:32,15,train
3,169,1.0,2011/10/30 19:32,16,train
3,162,1.0,2011/10/30 19:32,17,train
3,170,1.0,2011/10/30 19:32,18,train
3,163,1.0,2011/10/30 19:32,19,train
3,171,1.0,2011/10/30 19:32,20,train
3,202,1.0,2011/10/30 20:52,21,train
3,210,1.0,2011/10/30 20:52,22,train
3,203,1.0,2011/10/30 20:52,23,train
3,211,1.0,2011/10/30 20:52,24,train
3,204,1.0,2011/10/30 20:52,25,train
3,212,1.0,2011/10/30 20:52,26,train
3,205,1.0,2011/10/30 20:52,27,train
3,213,1.0,2011/10/30 20:52,28,train
3,206,1.0,2011/10/30 20:52,29,train
3,207,1.0,2011/10/30 20:52,30,train
