uid,question,response,timestamp,sequence_order,split
0,61,1.0,2005-09-09 13:17:15.0,89,train
0,61,1.0,2005-09-09 13:17:27.0,90,train
0,61,1.0,2005-09-09 13:17:45.0,91,train
0,110,1.0,2005-09-09 13:18:11.0,92,train
0,110,1.0,2005-09-09 13:18:52.0,93,train
0,110,1.0,2005-09-09 13:18:56.0,94,train
0,110,1.0,2005-09-09 13:19:22.0,95,train
0,110,1.0,2005-09-09 13:19:38.0,96,train
0,110,1.0,2005-09-09 13:19:49.0,97,train
0,110,1.0,2005-09-09 13:20:04.0,98,train
0,110,0.0,2005-09-09 13:20:30.0,99,train
0,110,1.0,2005-09-09 13:21:25.0,100,train
0,110,1.0,2005-09-09 13:21:42.0,101,train
0,102,1.0,2005-09-09 13:23:07.0,102,train
0,102,1.0,2005-09-09 13:23:32.0,103,train
0,102,1.0,2005-09-09 13:23:40.0,104,train
0,102,1.0,2005-09-09 13:23:42.0,105,train
0,102,1.0,2005-09-09 13:23:48.0,106,train
0,102,1.0,2005-09-09 13:24:05.0,107,train
0,102,0.0,2005-09-09 13:24:24.0,108,train
0,102,1.0,2005-09-09 13:24:51.0,109,train
0,99,1.0,2005-09-09 13:26:54.0,110,train
0,99,1.0,2005-09-09 13:27:15.0,111,train
0,99,1.0,2005-09-09 13:27:21.0,112,train
0,99,1.0,2005-09-09 13:27:33.0,113,train
0,99,1.0,2005-09-09 13:27:41.0,114,train
0,99,1.0,2005-09-09 13:27:46.0,115,train
0,99,1.0,2005-09-09 13:27:59.0,116,train
0,99,1.0,2005-09-09 13:28:07.0,117,train
0,123,0.0,2005-09-12 11:58:35.0,118,train
0,123,0.0,2005-09-16 11:59:09.0,119,train
0,123,0.0,2005-09-20 12:59:16.0,120,train
0,123,0.0,2005-09-20 13:07:38.0,121,train
0,123,1.0,2005-09-22 13:05:17.0,122,train
0,123,1.0,2005-09-22 13:06:51.0,123,train
0,123,0.0,2005-09-22 13:07:45.0,124,train
0,123,0.0,2005-09-22 13:19:27.0,125,train
0,123,1.0,2005-09-22 13:26:00.0,126,train
0,123,0.0,2005-09-26 11:55:55.0,127,train
0,123,0.0,2005-09-26 12:13:47.0,128,train
0,833,0.0,2005-09-26 12:18:56.0,129,train
0,833,0.0,2005-09-26 12:20:15.0,130,train
0,833,0.0,2005-09-26 12:21:28.0,131,train
0,833,0.0,2005-09-26 12:23:06.0,132,train
0,833,0.0,2005-09-27 12:53:03.0,133,train
0,833,1.0,2005-09-27 12:54:27.0,134,train
0,833,0.0,2005-09-27 12:54:54.0,135,train
0,833,0.0,2005-09-27 12:56:41.0,136,train
0,833,1.0,2005-09-27 13:01:05.0,137,train
0,833,0.0,2005-09-27 13:02:14.0,138,train
0,833,1.0,2005-09-27 13:02:19.0,139,train
0,520,0.0,2005-09-27 13:09:30.0,140,train
0,520,1.0,2005-09-27 13:09:45.0,141,train
0,520,1.0,2005-09-27 13:11:17.0,142,train
0,520,1.0,2005-09-27 13:11:21.0,143,train
0,520,1.0,2005-09-27 13:11:30.0,144,train
0,520,0.0,2005-09-27 13:11:55.0,145,train
0,520,1.0,2005-09-27 13:12:57.0,146,train
0,520,0.0,2005-09-27 13:13:18.0,147,train
0,557,0.0,2005-09-29 13:24:27.0,148,train
0,557,1.0,2005-09-29 13:25:34.0,149,train
0,557,0.0,2005-09-29 13:27:24.0,150,train
0,557,0.0,2005-09-29 13:27:42.0,151,train
0,557,0.0,2005-09-29 13:28:02.0,152,train
0,557,0.0,2005-09-29 13:29:38.0,153,train
0,557,1.0,2005-09-29 13:30:14.0,154,train
0,557,1.0,2005-09-29 13:30:25.0,155,train
0,557,0.0,2005-09-29 13:31:17.0,156,train
0,557,0.0,2005-09-29 13:31:29.0,157,train
0,557,1.0,2005-10-04 12:50:00.0,158,train
0,557,0.0,2005-10-04 12:50:05.0,159,train
0,557,1.0,2005-10-04 12:53:33.0,160,train
0,557,1.0,2005-10-04 12:53:48.0,161,train
0,557,0.0,2005-10-04 12:54:04.0,162,train
0,557,1.0,2005-10-04 12:54:46.0,163,train
0,557,1.0,2005-10-04 12:55:01.0,164,train
0,557,0.0,2005-10-04 12:55:17.0,165,train
0,557,0.0,2005-10-04 12:56:42.0,166,train
0,557,0.0,2005-10-04 12:59:35.0,167,train
0,557,1.0,2005-10-04 13:00:12.0,168,train
0,557,1.0,2005-10-04 13:00:38.0,169,train
0,557,1.0,2005-10-04 13:01:16.0,170,train
0,557,1.0,2005-10-04 13:01:19.0,171,train
0,85,1.0,2005-10-04 13:01:48.0,172,train
0,85,0.0,2005-10-04 13:02:35.0,173,train
0,85,0.0,2005-10-04 13:03:04.0,174,train
0,85,1.0,2005-10-04 13:06:17.0,175,train
0,85,0.0,2005-10-04 13:07:00.0,176,train
0,85,1.0,2005-10-04 13:08:15.0,177,train
0,85,0.0,2005-10-04 13:08:56.0,178,train
0,85,1.0,2005-10-04 13:09:59.0,179,train
0,85,1.0,2005-10-04 13:10:12.0,180,train
0,85,1.0,2005-10-04 13:10:23.0,181,train
0,85,1.0,2005-10-04 13:11:32.0,182,train
0,85,1.0,2005-10-04 13:11:55.0,183,train
0,85,1.0,2005-10-04 13:12:02.0,184,train
0,85,0.0,2005-10-04 13:12:25.0,185,train
0,85,1.0,2005-10-04 13:12:59.0,186,train
0,85,0.0,2005-10-04 13:13:23.0,187,train
0,85,1.0,2005-10-04 13:13:43.0,188,train
0,85,1.0,2005-10-04 13:15:24.0,189,train
0,129,1.0,2005-10-04 13:16:17.0,190,train
0,129,1.0,2005-10-04 13:16:38.0,191,train
0,129,1.0,2005-10-04 13:17:07.0,192,train
0,129,1.0,2005-10-04 13:17:47.0,193,train
0,129,0.0,2005-10-04 13:18:26.0,194,train
0,129,1.0,2005-10-04 13:18:47.0,195,train
0,129,1.0,2005-10-04 13:19:03.0,196,train
0,129,0.0,2005-10-04 13:19:16.0,197,train
0,129,0.0,2005-10-04 13:19:43.0,198,train
0,129,1.0,2005-10-04 13:21:07.0,199,train
0,129,1.0,2005-10-04 13:21:14.0,200,train
0,129,1.0,2005-10-04 13:21:40.0,201,train
0,129,1.0,2005-10-04 13:22:00.0,202,train
0,129,1.0,2005-10-04 13:22:12.0,203,train
0,129,1.0,2005-10-04 13:22:40.0,204,train
0,129,1.0,2005-10-04 13:22:44.0,205,train
0,129,0.0,2005-10-04 13:23:41.0,206,train
0,129,1.0,2005-10-04 13:24:23.0,207,train
0,129,1.0,2005-10-04 13:24:49.0,208,train
0,129,0.0,2005-10-04 13:25:03.0,209,train
0,823,0.0,2005-10-04 13:27:50.0,210,train
0,823,0.0,2005-10-04 13:27:53.0,211,train
0,823,1.0,2005-10-04 13:28:18.0,212,train
0,823,1.0,2005-10-04 13:29:08.0,213,train
0,823,0.0,2005-10-04 13:29:28.0,214,train
0,823,0.0,2005-10-04 13:35:59.0,215,train
0,823,0.0,2005-10-05 11:54:54.0,216,train
0,823,0.0,2005-10-05 11:57:32.0,217,train
0,823,1.0,2005-10-05 11:59:08.0,218,train
0,823,1.0,2005-10-05 11:59:19.0,219,train
0,823,1.0,2005-10-05 12:05:01.0,220,train
0,823,1.0,2005-10-05 12:05:21.0,221,train
0,823,0.0,2005-10-05 12:05:32.0,222,train
0,823,1.0,2005-10-05 12:05:42.0,223,train
0,823,0.0,2005-10-05 12:06:04.0,224,train
0,823,0.0,2005-10-05 12:07:55.0,225,train
0,823,0.0,2005-10-05 12:08:39.0,226,train
0,823,0.0,2005-10-05 12:09:25.0,227,train
0,823,0.0,2005-10-05 12:10:08.0,228,train
0,823,0.0,2005-10-05 12:10:43.0,229,train
0,823,0.0,2005-10-05 12:11:51.0,230,train
0,823,0.0,2005-10-05 12:15:32.0,231,train
0,823,1.0,2005-10-05 12:16:53.0,232,train
0,823,1.0,2005-10-05 12:17:04.0,233,train
0,823,0.0,2005-10-06 11:56:19.0,234,train
0,823,0.0,2005-10-06 11:56:43.0,235,train
0,823,1.0,2005-10-06 11:56:55.0,236,train
0,823,0.0,2005-10-06 11:57:14.0,237,train
0,823,0.0,2005-10-06 12:50:38.0,238,train
0,823,0.0,2005-10-06 12:53:42.0,239,train
0,823,1.0,2005-10-06 12:54:44.0,240,train
0,823,1.0,2005-10-06 12:55:01.0,241,train
0,823,1.0,2005-10-06 12:55:11.0,242,train
0,823,1.0,2005-10-06 12:56:08.0,243,train
0,744,1.0,2005-10-06 12:57:31.0,244,train
0,744,0.0,2005-10-06 12:59:26.0,245,train
0,744,0.0,2005-10-06 13:00:53.0,246,train
0,744,1.0,2005-10-06 13:02:30.0,247,train
0,744,0.0,2005-10-06 13:02:34.0,248,train
0,744,0.0,2005-10-06 13:05:26.0,249,train
0,744,1.0,2005-10-06 13:05:31.0,250,train
0,744,1.0,2005-10-06 13:07:35.0,251,train
0,744,0.0,2005-10-06 13:07:40.0,252,train
0,744,1.0,2005-10-06 13:08:29.0,253,train
0,744,1.0,2005-10-06 13:08:39.0,254,train
0,744,1.0,2005-10-06 13:08:48.0,255,train
0,744,1.0,2005-10-06 13:09:04.0,256,train
0,744,1.0,2005-10-06 13:09:14.0,257,train
0,744,0.0,2005-10-06 13:09:23.0,258,train
0,744,1.0,2005-10-06 13:09:28.0,259,train
0,744,0.0,2005-10-06 13:10:50.0,260,train
0,732,0.0,2005-10-06 13:12:20.0,261,train
0,732,1.0,2005-10-06 13:12:25.0,262,train
0,732,1.0,2005-10-06 13:12:45.0,263,train
0,732,1.0,2005-10-06 13:13:27.0,264,train
0,732,0.0,2005-10-06 13:13:41.0,265,train
0,732,1.0,2005-10-06 13:14:01.0,266,train
0,732,1.0,2005-10-06 13:14:11.0,267,train
0,732,0.0,2005-10-06 13:14:16.0,268,train
0,732,1.0,2005-10-06 13:14:30.0,269,train
0,732,1.0,2005-10-06 13:14:48.0,270,train
0,732,0.0,2005-10-06 13:14:52.0,271,train
0,732,1.0,2005-10-06 13:15:11.0,272,train
0,732,1.0,2005-10-06 13:15:17.0,273,train
0,732,1.0,2005-10-06 13:15:23.0,274,train
0,732,1.0,2005-10-06 13:15:28.0,275,train
0,732,1.0,2005-10-06 13:15:51.0,276,train
0,732,1.0,2005-10-06 13:15:56.0,277,train
0,732,0.0,2005-10-06 13:16:11.0,278,train
0,732,1.0,2005-10-06 13:17:32.0,279,train
0,78,0.0,2005-10-06 13:19:03.0,280,train
0,78,1.0,2005-10-06 13:19:49.0,281,train
0,78,1.0,2005-10-06 13:19:58.0,282,train
0,78,1.0,2005-10-06 13:20:18.0,283,train
0,78,0.0,2005-10-06 13:20:25.0,284,train
0,78,0.0,2005-10-06 13:21:46.0,285,train
0,78,1.0,2005-10-06 13:22:10.0,286,train
0,78,1.0,2005-10-06 13:22:32.0,287,train
0,78,0.0,2005-10-06 13:22:56.0,288,train
0,78,1.0,2005-10-06 13:23:13.0,289,train
0,78,0.0,2005-10-06 13:23:15.0,290,train
0,78,1.0,2005-10-06 13:23:45.0,291,train
0,78,1.0,2005-10-06 13:24:02.0,292,train
0,78,1.0,2005-10-06 13:24:10.0,293,train
0,78,1.0,2005-10-06 13:24:34.0,294,train
0,78,1.0,2005-10-06 13:24:51.0,295,train
0,78,1.0,2005-10-06 13:25:17.0,296,train
0,78,0.0,2005-10-06 13:25:45.0,297,train
0,78,1.0,2005-10-06 13:27:03.0,298,train
0,141,1.0,2005-10-06 13:29:03.0,299,train
0,141,1.0,2005-10-06 13:29:11.0,300,train
0,141,0.0,2005-10-06 13:29:51.0,301,train
0,141,1.0,2005-10-06 13:30:39.0,302,train
0,141,0.0,2005-10-06 13:30:51.0,303,train
0,141,1.0,2005-10-06 13:31:18.0,304,train
0,141,0.0,2005-10-06 13:31:31.0,305,train
0,141,0.0,2005-10-06 13:31:52.0,306,train
0,141,1.0,2005-10-06 13:32:05.0,307,train
0,141,1.0,2005-10-06 13:32:15.0,308,train
0,141,1.0,2005-10-06 13:32:28.0,309,train
0,141,1.0,2005-10-06 13:32:40.0,310,train
0,141,1.0,2005-10-06 13:32:49.0,311,train
0,141,1.0,2005-10-06 13:33:11.0,312,train
0,141,1.0,2005-10-06 13:35:03.0,313,train
0,141,1.0,2005-10-06 13:35:14.0,314,train
0,141,1.0,2005-10-06 13:35:30.0,315,train
0,141,1.0,2005-10-07 11:57:52.0,316,train
0,141,1.0,2005-10-07 11:57:54.0,317,train
0,300,0.0,2005-10-12 12:37:29.0,318,train
0,300,1.0,2005-10-13 12:51:01.0,319,train
0,339,1.0,2005-10-13 12:51:43.0,320,train
0,326,1.0,2005-10-13 12:52:20.0,321,train
0,326,1.0,2005-10-13 12:52:34.0,322,train
0,299,1.0,2005-10-13 12:52:51.0,323,train
0,299,1.0,2005-10-13 12:52:55.0,324,train
0,375,1.0,2005-10-13 12:53:05.0,325,train
0,299,0.0,2005-10-13 12:53:19.0,326,train
0,299,1.0,2005-10-13 12:53:46.0,327,train
0,326,1.0,2005-10-13 12:54:00.0,328,train
0,326,1.0,2005-10-13 12:54:04.0,329,train
0,299,1.0,2005-10-13 12:54:12.0,330,train
0,299,1.0,2005-10-13 12:54:15.0,331,train
0,339,1.0,2005-10-13 12:54:32.0,332,train
0,339,0.0,2005-10-13 12:55:47.0,333,train
0,375,1.0,2005-10-13 13:09:37.0,334,train
0,375,1.0,2005-10-13 13:09:43.0,335,train
0,326,1.0,2005-10-13 13:10:34.0,336,train
0,326,0.0,2005-10-13 13:10:42.0,337,train
0,299,1.0,2005-10-13 13:11:27.0,338,train
0,299,0.0,2005-10-13 13:11:34.0,339,train
0,299,0.0,2005-10-13 13:12:25.0,340,train
0,339,0.0,2005-10-13 13:12:46.0,341,train
0,339,1.0,2005-10-13 13:13:08.0,342,train
0,375,1.0,2005-10-13 13:13:36.0,343,train
0,375,1.0,2005-10-13 13:13:43.0,344,train
0,326,1.0,2005-10-13 13:14:06.0,345,train
0,326,1.0,2005-10-13 13:14:21.0,346,train
0,326,0.0,2005-10-13 13:14:26.0,347,train
0,299,1.0,2005-10-13 13:14:49.0,348,train
0,299,0.0,2005-10-13 13:15:03.0,349,train
0,299,0.0,2005-10-13 13:15:36.0,350,train
0,299,0.0,2005-10-13 13:16:00.0,351,train
0,299,0.0,2005-10-13 13:16:19.0,352,train
0,299,0.0,2005-10-13 13:16:37.0,353,train
0,326,1.0,2005-10-13 13:16:57.0,354,train
0,326,1.0,2005-10-13 13:17:06.0,355,train
0,326,0.0,2005-10-13 13:17:14.0,356,train
0,326,1.0,2005-10-13 13:17:35.0,357,train
0,326,0.0,2005-10-13 13:17:42.0,358,train
0,326,1.0,2005-10-13 13:17:58.0,359,train
0,299,1.0,2005-10-13 13:18:18.0,360,train
0,299,0.0,2005-10-13 13:18:25.0,361,train
0,299,1.0,2005-10-13 13:18:41.0,362,train
0,299,1.0,2005-10-13 13:18:55.0,363,train
0,299,1.0,2005-10-13 13:19:20.0,364,train
0,299,1.0,2005-10-13 13:19:28.0,365,train
0,326,1.0,2005-10-13 13:19:41.0,366,train
0,326,1.0,2005-10-13 13:19:47.0,367,train
0,326,1.0,2005-10-13 13:19:53.0,368,train
0,339,1.0,2005-10-13 13:20:07.0,369,train
0,339,1.0,2005-10-13 13:20:31.0,370,train
0,432,1.0,2005-10-13 13:20:59.0,371,train
0,432,1.0,2005-10-13 13:21:05.0,372,train
0,432,0.0,2005-10-13 13:21:42.0,373,train
0,429,1.0,2005-10-13 13:22:02.0,374,train
0,429,0.0,2005-10-13 13:22:06.0,375,train
0,439,0.0,2005-10-13 13:22:42.0,376,train
0,439,0.0,2005-10-13 13:22:49.0,377,train
0,304,0.0,2005-10-13 13:23:01.0,378,train
0,440,1.0,2005-10-13 13:23:13.0,379,train
0,396,0.0,2005-10-13 13:23:23.0,380,train
0,396,0.0,2005-10-13 13:23:34.0,381,train
0,302,1.0,2005-10-13 13:24:22.0,382,train
0,433,1.0,2005-10-13 13:24:34.0,383,train
0,433,1.0,2005-10-13 13:24:42.0,384,train
0,430,0.0,2005-10-13 13:24:51.0,385,train
0,430,0.0,2005-10-13 13:24:59.0,386,train
0,419,0.0,2005-10-13 13:25:19.0,387,train
0,419,0.0,2005-10-13 13:25:24.0,388,train
0,301,0.0,2005-10-13 13:25:35.0,389,train
0,301,0.0,2005-10-13 13:25:41.0,390,train
0,442,1.0,2005-10-13 13:25:51.0,391,train
0,442,0.0,2005-10-13 13:25:54.0,392,train
0,417,0.0,2005-10-13 13:26:06.0,393,train
0,417,0.0,2005-10-13 13:26:14.0,394,train
0,441,1.0,2005-10-13 13:27:45.0,395,train
0,441,0.0,2005-10-13 13:27:49.0,396,train
0,420,0.0,2005-10-13 13:28:02.0,397,train
0,420,1.0,2005-10-13 13:28:13.0,398,train
0,431,1.0,2005-10-13 13:28:26.0,399,train
0,431,1.0,2005-10-13 13:28:37.0,400,train
0,431,1.0,2005-10-13 13:28:43.0,401,train
0,307,0.0,2005-10-13 13:29:15.0,402,train
0,307,1.0,2005-10-13 13:29:48.0,403,train
0,435,1.0,2005-10-13 13:30:06.0,404,train
0,435,1.0,2005-10-13 13:30:16.0,405,train
0,435,1.0,2005-10-13 13:30:23.0,406,train
0,429,0.0,2005-10-13 13:30:57.0,407,train
0,429,0.0,2005-10-13 13:31:29.0,408,train
0,429,0.0,2005-10-13 13:32:40.0,409,train
0,419,1.0,2005-10-13 13:33:27.0,410,train
0,419,1.0,2005-10-13 13:33:50.0,411,train
0,419,0.0,2005-10-13 13:33:58.0,412,train
0,308,1.0,2005-10-13 13:34:36.0,413,train
0,308,1.0,2005-10-13 13:34:49.0,414,train
0,430,0.0,2005-10-13 13:35:00.0,415,train
0,430,0.0,2005-10-13 13:35:21.0,416,train
0,430,0.0,2005-10-13 13:35:55.0,417,train
0,430,0.0,2005-10-17 12:03:01.0,418,train
0,430,1.0,2005-10-17 12:21:45.0,419,train
0,430,1.0,2005-10-18 11:59:36.0,420,train
0,430,1.0,2005-10-18 12:00:17.0,421,train
0,430,0.0,2005-10-18 12:04:33.0,422,train
0,430,0.0,2005-10-18 12:04:45.0,423,train
0,305,1.0,2005-10-18 12:05:13.0,424,train
0,305,1.0,2005-10-18 12:05:22.0,425,train
0,306,1.0,2005-10-18 12:05:32.0,426,train
0,306,1.0,2005-10-18 12:05:44.0,427,train
0,307,1.0,2005-10-18 12:05:56.0,428,train
0,307,1.0,2005-10-18 12:06:11.0,429,train
0,396,0.0,2005-10-18 12:06:23.0,430,train
0,396,1.0,2005-10-18 12:06:41.0,431,train
0,396,0.0,2005-10-18 12:06:51.0,432,train
0,305,1.0,2005-10-18 12:07:18.0,433,train
0,305,1.0,2005-10-18 12:07:24.0,434,train
0,306,1.0,2005-10-18 12:07:34.0,435,train
0,306,1.0,2005-10-18 12:07:48.0,436,train
0,417,1.0,2005-10-18 12:08:04.0,437,train
0,417,0.0,2005-10-18 12:08:32.0,438,train
0,417,0.0,2005-10-18 12:08:57.0,439,train
0,306,0.0,2005-10-18 12:09:30.0,440,train
0,306,1.0,2005-10-18 12:09:48.0,441,train
0,314,1.0,2005-10-18 12:09:59.0,442,train
0,314,0.0,2005-10-18 12:10:04.0,443,train
0,316,1.0,2005-10-18 12:10:16.0,444,train
0,316,1.0,2005-10-18 12:10:19.0,445,train
0,312,1.0,2005-10-18 12:10:26.0,446,train
0,312,1.0,2005-10-18 12:10:28.0,447,train
0,318,1.0,2005-10-18 12:10:34.0,448,train
0,318,1.0,2005-10-18 12:10:38.0,449,train
0,317,1.0,2005-10-18 12:10:44.0,450,train
0,317,1.0,2005-10-18 12:10:47.0,451,train
0,313,1.0,2005-10-18 12:10:56.0,452,train
0,313,1.0,2005-10-18 12:10:58.0,453,train
0,330,0.0,2005-10-18 12:11:08.0,454,train
0,330,0.0,2005-10-18 12:49:03.0,455,train
0,330,0.0,2005-10-18 12:50:32.0,456,train
0,330,0.0,2005-10-18 12:55:23.0,457,train
0,331,0.0,2005-10-18 12:55:37.0,458,train
0,331,0.0,2005-10-18 12:55:58.0,459,train
0,331,0.0,2005-10-18 12:56:26.0,460,train
0,330,0.0,2005-10-18 12:56:40.0,461,train
0,330,0.0,2005-10-18 12:57:01.0,462,train
0,330,0.0,2005-10-18 12:57:20.0,463,train
0,331,0.0,2005-10-18 12:57:39.0,464,train
0,331,0.0,2005-10-18 12:57:58.0,465,train
0,331,0.0,2005-10-18 12:58:13.0,466,train
0,331,0.0,2005-10-18 12:58:30.0,467,train
0,331,0.0,2005-10-18 12:58:46.0,468,train
0,331,0.0,2005-10-18 12:58:57.0,469,train
0,331,0.0,2005-10-18 12:59:18.0,470,train
0,331,1.0,2005-10-18 12:59:42.0,471,train
0,331,1.0,2005-10-18 12:59:46.0,472,train
0,330,0.0,2005-10-18 12:59:58.0,473,train
0,330,1.0,2005-10-18 13:00:32.0,474,train
0,330,1.0,2005-10-18 13:00:36.0,475,train
0,331,0.0,2005-10-18 13:00:52.0,476,train
0,331,1.0,2005-10-18 13:01:22.0,477,train
0,331,1.0,2005-10-18 13:01:27.0,478,train
0,330,0.0,2005-10-18 13:01:53.0,479,train
0,330,1.0,2005-10-18 13:02:34.0,480,train
0,330,1.0,2005-10-18 13:02:50.0,481,train
0,331,1.0,2005-10-18 13:03:22.0,482,train
0,331,1.0,2005-10-18 13:03:30.0,483,train
0,331,1.0,2005-10-18 13:03:33.0,484,train
0,330,0.0,2005-10-18 13:03:44.0,485,train
0,330,1.0,2005-10-18 13:04:28.0,486,train
0,330,1.0,2005-10-18 13:04:32.0,487,train
0,330,0.0,2005-10-18 13:04:41.0,488,train
0,330,1.0,2005-10-18 13:05:03.0,489,train
0,330,1.0,2005-10-18 13:05:07.0,490,train
0,330,0.0,2005-10-18 13:05:14.0,491,train
0,330,1.0,2005-10-18 13:05:37.0,492,train
0,330,1.0,2005-10-18 13:05:42.0,493,train
0,330,0.0,2005-10-18 13:05:50.0,494,train
0,330,1.0,2005-10-18 13:06:15.0,495,train
0,330,1.0,2005-10-18 13:06:20.0,496,train
0,330,0.0,2005-10-18 13:06:51.0,497,train
0,330,1.0,2005-10-18 13:07:06.0,498,train
0,330,1.0,2005-10-18 13:07:09.0,499,train
0,331,0.0,2005-10-18 13:07:23.0,500,train
0,331,1.0,2005-10-18 13:08:04.0,501,train
0,330,0.0,2005-10-18 13:08:50.0,502,train
0,330,0.0,2005-10-18 13:09:04.0,503,train
0,331,0.0,2005-10-18 13:11:33.0,504,train
0,331,1.0,2005-10-18 13:11:57.0,505,train
0,330,0.0,2005-10-18 13:12:13.0,506,train
0,330,1.0,2005-10-18 13:12:33.0,507,train
0,564,0.0,2005-10-21 12:15:29.0,508,train
0,564,1.0,2005-10-21 12:16:15.0,509,train
0,564,1.0,2005-10-21 12:16:52.0,510,train
0,564,0.0,2005-10-21 12:16:57.0,511,train
0,564,1.0,2005-10-21 12:17:43.0,512,train
0,564,1.0,2005-10-21 12:17:48.0,513,train
0,564,0.0,2005-10-21 12:17:56.0,514,train
0,564,0.0,2005-10-21 12:18:49.0,515,train
0,564,0.0,2005-10-21 12:18:52.0,516,train
