exercise_index,entity_id,original_question_id,previous_exercise_index
256,ex256,53781,416
257,ex257,53782,417
258,ex258,53783,418
259,ex259,53784,419
260,ex260,53785,420
261,ex261,53786,421
262,ex262,53787,422
263,ex263,53788,423
264,ex264,53789,424
265,ex265,53790,425
266,ex266,53791,426
267,ex267,53792,427
268,ex268,53793,428
269,ex269,53794,429
270,ex270,53795,430
271,ex271,53796,431
272,ex272,53797,432
273,ex273,53798,433
274,ex274,53799,434
275,ex275,53800,435
276,ex276,53801,436
277,ex277,53802,437
278,ex278,53833,438
279,ex279,53834,439
280,ex280,53836,440
281,ex281,53837,441
282,ex282,53838,442
283,ex283,53839,443
284,ex284,53840,444
285,ex285,53841,445
286,ex286,53842,446
287,ex287,53983,447
288,ex288,53987,448
289,ex289,53991,449
290,ex290,53995,450
291,ex291,53999,451
292,ex292,54003,452
293,ex293,54007,453
294,ex294,54011,454
295,ex295,54015,455
296,ex296,54019,456
297,ex297,54023,457
298,ex298,54027,458
299,ex299,54031,459
300,ex300,54035,460
301,ex301,54039,461
302,ex302,54043,462
303,ex303,54047,463
304,ex304,54051,464
305,ex305,54055,465
306,ex306,54059,466
307,ex307,54063,467
308,ex308,54067,468
309,ex309,54071,469
310,ex310,54075,470
311,ex311,54079,471
312,ex312,54083,472
313,ex313,54087,473
314,ex314,54091,474
315,ex315,54095,475
316,ex316,54099,476
317,ex317,54104,477
318,ex318,54105,478
319,ex319,54108,479
320,ex320,54109,480
321,ex321,54111,481
322,ex322,54112,482
323,ex323,54129,483
324,ex324,54148,484
325,ex325,54463,485
326,ex326,54466,486
327,ex327,54481,487
328,ex328,54484,488
329,ex329,54490,489
330,ex330,56751,504
331,ex331,57093,512
332,ex332,57461,514
333,ex333,57467,515
334,ex334,57473,516
335,ex335,57482,517
336,ex336,57485,518
337,ex337,57491,519
338,ex338,57494,520
339,ex339,57497,521
340,ex340,57503,522
341,ex341,57506,523
342,ex342,57509,524
343,ex343,57512,525
344,ex344,57515,526
345,ex345,57518,527
346,ex346,57521,528
347,ex347,57527,529
348,ex348,57533,530
349,ex349,57539,531
350,ex350,57545,532
351,ex351,57548,533
352,ex352,57668,535
353,ex353,57698,536
354,ex354,58666,545
355,ex355,58667,546
356,ex356,58668,547
357,ex357,58669,548
358,ex358,58670,549
359,ex359,58671,550
360,ex360,58672,551
361,ex361,58673,552
362,ex362,58674,553
363,ex363,58675,554
364,ex364,58676,555
365,ex365,58678,556
366,ex366,58680,557
367,ex367,58681,558
368,ex368,58682,559
369,ex369,58683,560
370,ex370,58684,561
371,ex371,58685,562
372,ex372,58686,563
373,ex373,58687,564
374,ex374,58688,565
375,ex375,58689,566
376,ex376,58690,567
377,ex377,58691,568
378,ex378,58692,569
379,ex379,58693,570
380,ex380,58694,571
381,ex381,58695,572
382,ex382,58696,573
383,ex383,58697,574
384,ex384,58698,575
385,ex385,58699,576
386,ex386,58700,577
387,ex387,58701,578
388,ex388,58703,579
389,ex389,58704,580
390,ex390,58705,581
391,ex391,58706,582
392,ex392,58707,583
393,ex393,58708,584
394,ex394,58709,585
395,ex395,58710,586
396,ex396,58711,587
397,ex397,58712,588
398,ex398,58713,589
399,ex399,58714,590
400,ex400,58715,591
401,ex401,58716,592
402,ex402,58717,593
403,ex403,58718,594
404,ex404,58719,595
405,ex405,58720,596
406,ex406,58721,597
407,ex407,58722,598
408,ex408,58723,599
409,ex409,58724,600
410,ex410,58789,601
411,ex411,58798,602
412,ex412,58799,603
413,ex413,58800,604
414,ex414,58801,605
415,ex415,58802,606
416,ex416,58803,607
417,ex417,58804,608
418,ex418,58805,609
419,ex419,58806,610
420,ex420,58807,611
421,ex421,58808,612
422,ex422,58809,613
423,ex423,58810,614
424,ex424,58811,615
425,ex425,58812,616
426,ex426,58813,617
427,ex427,58814,618
428,ex428,58815,619
429,ex429,58816,620
430,ex430,58817,621
431,ex431,58818,622
432,ex432,58819,623
433,ex433,58820,624
434,ex434,58821,625
435,ex435,58822,626
436,ex436,58823,627
437,ex437,58824,628
438,ex438,58825,629
439,ex439,58826,630
440,ex440,58827,631
441,ex441,59598,632
442,ex442,59638,639
443,ex443,59794,663
444,ex444,59802,668
445,ex445,60123,672
446,ex446,60125,673
447,ex447,60127,674
448,ex448,60128,675
449,ex449,61089,676
450,ex450,61090,677
451,ex451,61091,678
452,ex452,61092,679
453,ex453,61093,680
454,ex454,61094,681
455,ex455,61095,682
456,ex456,61096,683
457,ex457,61097,684
458,ex458,61098,685
459,ex459,61099,686
460,ex460,61100,687
461,ex461,61101,688
462,ex462,61102,689
463,ex463,61103,690
464,ex464,61104,691
465,ex465,61105,692
466,ex466,61106,693
467,ex467,61107,694
468,ex468,61108,695
469,ex469,61109,696
470,ex470,61110,697
471,ex471,61111,698
472,ex472,61112,699
473,ex473,61113,700
474,ex474,61114,701
475,ex475,61115,702
476,ex476,61116,703
477,ex477,61117,704
478,ex478,61118,705
479,ex479,61541,706
480,ex480,61547,707
481,ex481,61580,708
482,ex482,61598,709
483,ex483,61631,710
484,ex484,61670,711
485,ex485,61706,712
486,ex486,66813,713
487,ex487,71342,716
488,ex488,71343,717
489,ex489,71344,718
490,ex490,71345,719
491,ex491,71346,720
492,ex492,71349,721
493,ex493,71350,722
494,ex494,71351,723
495,ex495,71352,724
496,ex496,71353,725
497,ex497,71357,726
498,ex498,71360,727
499,ex499,71361,728
500,ex500,71363,729
501,ex501,71364,730
502,ex502,71365,731
503,ex503,71367,732
504,ex504,71368,733
505,ex505,71387,736
506,ex506,71745,740
507,ex507,71751,741
508,ex508,71757,742
509,ex509,73347,752
510,ex510,73369,756
511,ex511,73425,770
512,ex512,73433,772
513,ex513,73453,777
514,ex514,80340,819
515,ex515,80364,820
516,ex516,80376,821
517,ex517,80382,822
518,ex518,80430,823
519,ex519,80466,824
520,ex520,80496,825
521,ex521,80502,826
522,ex522,80538,827
523,ex523,80550,828
524,ex524,80562,829
525,ex525,80574,830
526,ex526,80580,831
527,ex527,80598,832
528,ex528,80628,833
529,ex529,80686,834
530,ex530,80694,835
531,ex531,80702,836
532,ex532,80710,837
533,ex533,80726,838
534,ex534,80734,839
535,ex535,80738,840
536,ex536,80742,841
537,ex537,80786,842
538,ex538,80790,843
539,ex539,80794,844
540,ex540,80806,845
541,ex541,80830,846
542,ex542,80838,847
543,ex543,80858,848
544,ex544,80874,849
545,ex545,80886,850
546,ex546,80894,851
547,ex547,80906,852
548,ex548,84719,854
549,ex549,84720,855
550,ex550,84721,856
551,ex551,84722,857
552,ex552,84723,858
553,ex553,84724,859
554,ex554,84725,860
555,ex555,84726,861
556,ex556,84727,862
557,ex557,84728,863
558,ex558,84729,864
559,ex559,84730,865
560,ex560,84731,866
561,ex561,84732,867
562,ex562,84733,868
563,ex563,84734,869
564,ex564,84739,870
565,ex565,84740,871
566,ex566,84741,872
567,ex567,84742,873
568,ex568,84743,874
569,ex569,84745,875
570,ex570,84746,876
571,ex571,84749,877
572,ex572,84751,878
573,ex573,84770,879
574,ex574,84779,880
575,ex575,84780,881
576,ex576,84781,882
577,ex577,84782,883
578,ex578,84783,884
579,ex579,84784,885
580,ex580,84785,886
581,ex581,84786,887
582,ex582,84787,888
583,ex583,84788,889
584,ex584,84789,890
585,ex585,84793,891
586,ex586,84797,892
587,ex587,84801,893
588,ex588,84805,894
589,ex589,84809,895
590,ex590,84813,896
591,ex591,84817,897
592,ex592,84821,898
593,ex593,84825,899
594,ex594,84829,900
595,ex595,84830,901
596,ex596,84831,902
597,ex597,84832,903
598,ex598,84833,904
599,ex599,84834,905
600,ex600,84835,906
601,ex601,84836,907
602,ex602,84837,908
603,ex603,84838,909
604,ex604,84879,910
605,ex605,84880,911
606,ex606,84881,912
607,ex607,84882,913
608,ex608,84883,914
609,ex609,84884,915
610,ex610,84885,916
611,ex611,84886,917
612,ex612,84887,918
613,ex613,84888,919
614,ex614,84889,920
615,ex615,84890,921
616,ex616,84891,922
617,ex617,84892,923
618,ex618,84893,924
619,ex619,84894,925
620,ex620,84895,926
621,ex621,84896,927
622,ex622,84897,928
623,ex623,84898,929
624,ex624,84899,930
625,ex625,84900,931
626,ex626,84901,932
627,ex627,84902,933
628,ex628,84903,934
629,ex629,84904,935
630,ex630,84905,936
631,ex631,84906,937
632,ex632,84907,938
633,ex633,84908,939
634,ex634,84909,940
635,ex635,84910,941
636,ex636,84911,942
637,ex637,84912,943
638,ex638,84913,944
639,ex639,84914,945
640,ex640,84915,946
641,ex641,84916,947
642,ex642,84917,948
643,ex643,84918,949
644,ex644,84919,950
645,ex645,84920,951
646,ex646,84921,952
647,ex647,84922,953
648,ex648,84923,954
649,ex649,84924,955
650,ex650,84925,956
651,ex651,84926,957
652,ex652,84927,958
653,ex653,84928,959
654,ex654,84929,960
655,ex655,84930,961
656,ex656,84931,962
657,ex657,84932,963
658,ex658,84933,964
659,ex659,84934,965
660,ex660,84935,966
661,ex661,84936,967
662,ex662,84937,968
663,ex663,84938,969
664,ex664,84939,970
665,ex665,84940,971
666,ex666,84941,972
667,ex667,84942,973
668,ex668,84943,974
669,ex669,84944,975
670,ex670,84945,976
671,ex671,84946,977
672,ex672,84947,978
673,ex673,84948,979
674,ex674,84949,980
675,ex675,84950,981
676,ex676,84951,982
677,ex677,84952,983
678,ex678,84953,984
679,ex679,84954,985
680,ex680,84955,986
681,ex681,84956,987
682,ex682,84957,988
683,ex683,84958,989
684,ex684,84959,990
685,ex685,84960,991
686,ex686,84961,992
687,ex687,84962,993
688,ex688,84963,994
689,ex689,84964,995
690,ex690,84965,996
691,ex691,84966,997
692,ex692,84967,998
693,ex693,84968,999
694,ex694,84969,1000
695,ex695,84970,1001
696,ex696,84971,1002
697,ex697,84972,1003
698,ex698,84973,1004
699,ex699,84974,1005
700,ex700,84975,1006
701,ex701,84976,1007
702,ex702,84978,1008
703,ex703,85273,1010
704,ex704,85280,1011
705,ex705,85295,1012
706,ex706,85304,1013
707,ex707,85335,1014
708,ex708,85339,1015
709,ex709,85340,1016
710,ex710,85341,1017
711,ex711,85342,1018
712,ex712,85343,1019
713,ex713,85407,1020
714,ex714,85415,1021
715,ex715,85446,1022
716,ex716,85450,1023
717,ex717,85454,1024
718,ex718,85458,1025
719,ex719,85462,1026
720,ex720,85470,1027
721,ex721,85474,1028
722,ex722,85478,1029
723,ex723,85482,1030
724,ex724,85486,1031
725,ex725,85585,1032
726,ex726,85592,1033
727,ex727,85610,1034
728,ex728,85625,1035
729,ex729,85693,1036
730,ex730,85695,1037
731,ex731,85696,1038
732,ex732,85700,1039
733,ex733,85701,1040
734,ex734,85702,1041
735,ex735,85703,1042
736,ex736,85704,1043
737,ex737,85705,1044
738,ex738,85706,1045
739,ex739,85708,1046
740,ex740,85710,1047
741,ex741,85711,1048
742,ex742,85713,1049
743,ex743,85715,1050
744,ex744,85719,1051
745,ex745,85720,1052
746,ex746,85726,1053
747,ex747,85727,1054
748,ex748,85728,1055
749,ex749,85729,1056
750,ex750,85731,1057
751,ex751,85733,1058
752,ex752,85734,1059
753,ex753,85735,1060
754,ex754,85739,1061
755,ex755,85741,1062
756,ex756,85745,1063
757,ex757,85746,1064
758,ex758,85748,1065
759,ex759,85749,1066
760,ex760,85750,1067
761,ex761,85751,1068
762,ex762,85793,1069
763,ex763,85794,1070
764,ex764,85797,1071
765,ex765,85798,1072
766,ex766,85799,1073
767,ex767,85801,1074
768,ex768,85802,1075
769,ex769,85803,1076
770,ex770,85804,1077
771,ex771,85805,1078
772,ex772,85806,1079
773,ex773,85807,1080
774,ex774,85808,1081
775,ex775,85810,1082
776,ex776,85811,1083
777,ex777,85812,1084
778,ex778,85819,1085
779,ex779,85820,1086
780,ex780,85821,1087
781,ex781,85822,1088
782,ex782,85824,1089
783,ex783,85825,1090
784,ex784,85826,1091
785,ex785,85830,1092
786,ex786,85831,1093
787,ex787,85833,1094
788,ex788,85834,1095
789,ex789,85835,1096
790,ex790,85837,1097
791,ex791,85838,1098
792,ex792,85840,1099
793,ex793,85841,1100
794,ex794,85844,1101
795,ex795,85846,1102
796,ex796,85847,1103
797,ex797,85849,1104
798,ex798,85850,1105
799,ex799,85853,1106
800,ex800,85854,1107
801,ex801,85855,1108
802,ex802,85856,1109
803,ex803,85857,1110
804,ex804,85859,1111
805,ex805,85860,1112
806,ex806,85861,1113
807,ex807,85862,1114
808,ex808,85863,1115
809,ex809,85864,1116
810,ex810,85865,1117
811,ex811,85866,1118
812,ex812,85868,1119
813,ex813,85869,1120
814,ex814,85870,1121
815,ex815,85872,1122
816,ex816,85873,1123
817,ex817,85874,1124
818,ex818,85876,1125
819,ex819,85877,1126
820,ex820,85878,1127
821,ex821,85881,1128
822,ex822,85884,1129
823,ex823,85887,1130
824,ex824,85889,1131
825,ex825,85891,1132
826,ex826,85893,1133
827,ex827,85894,1134
828,ex828,85895,1135
829,ex829,85896,1136
830,ex830,85897,1137
831,ex831,85898,1138
832,ex832,85899,1139
833,ex833,85900,1140
834,ex834,85901,1141
835,ex835,85902,1142
836,ex836,85903,1143
837,ex837,85904,1144
838,ex838,85905,1145
839,ex839,85906,1146
840,ex840,85907,1147
841,ex841,85908,1148
842,ex842,85909,1149
843,ex843,85910,1150
844,ex844,85911,1151
845,ex845,85925,1152
846,ex846,85926,1153
847,ex847,85927,1154
848,ex848,85928,1155
849,ex849,85929,1156
850,ex850,85930,1157
851,ex851,85931,1158
852,ex852,85932,1159
853,ex853,85933,1160
854,ex854,85934,1161
855,ex855,85936,1162
856,ex856,85937,1163
857,ex857,85938,1164
858,ex858,85939,1165
859,ex859,85940,1166
860,ex860,85941,1167
861,ex861,85942,1168
862,ex862,85943,1169
863,ex863,85944,1170
864,ex864,85945,1171
865,ex865,85946,1172
866,ex866,85947,1173
867,ex867,85948,1174
868,ex868,85949,1175
869,ex869,85950,1176
870,ex870,85951,1177
871,ex871,85952,1178
872,ex872,85953,1179
873,ex873,85954,1180
874,ex874,85955,1181
875,ex875,85956,1182
876,ex876,85957,1183
877,ex877,85958,1184
878,ex878,85959,1185
879,ex879,85960,1186
880,ex880,85961,1187
881,ex881,85962,1188
882,ex882,85963,1189
883,ex883,85964,1190
884,ex884,85965,1191
885,ex885,85966,1192
886,ex886,85967,1193
887,ex887,85968,1194
888,ex888,85969,1195
889,ex889,85970,1196
890,ex890,85971,1197
891,ex891,85972,1198
892,ex892,85973,1199
893,ex893,85974,1200
894,ex894,85975,1201
895,ex895,86045,1203
896,ex896,86046,1204
897,ex897,86047,1205
898,ex898,86048,1206
899,ex899,86049,1207
900,ex900,86050,1208
901,ex901,86051,1209
902,ex902,86052,1210
903,ex903,86053,1211
904,ex904,86054,1212
905,ex905,86061,1213
906,ex906,86062,1214
907,ex907,86063,1215
908,ex908,86064,1216
909,ex909,86065,1217
910,ex910,86066,1218
911,ex911,86067,1219
912,ex912,86068,1220
913,ex913,86069,1221
914,ex914,86070,1222
915,ex915,86071,1223
916,ex916,86072,1224
917,ex917,86073,1225
918,ex918,86074,1226
919,ex919,86075,1227
920,ex920,86076,1228
921,ex921,86077,1229
922,ex922,86078,1230
923,ex923,86079,1231
924,ex924,86080,1232
925,ex925,86139,1233
926,ex926,86141,1234
927,ex927,86143,1235
928,ex928,86152,1236
929,ex929,86157,1237
930,ex930,86160,1238
931,ex931,86164,1239
932,ex932,86165,1240
933,ex933,86167,1241
934,ex934,86188,1242
935,ex935,86195,1243
936,ex936,86196,1244
937,ex937,86203,1245
938,ex938,86204,1246
939,ex939,86206,1247
940,ex940,86207,1248
941,ex941,86209,1249
942,ex942,86210,1250
943,ex943,86213,1251
944,ex944,86214,1252
945,ex945,86220,1253
946,ex946,86221,1254
947,ex947,86224,1255
948,ex948,86226,1256
949,ex949,86227,1257
950,ex950,86231,1258
951,ex951,86232,1259
952,ex952,86235,1260
953,ex953,86311,1263
954,ex954,86312,1264
955,ex955,86313,1265
956,ex956,86314,1266
957,ex957,86315,1267
958,ex958,86316,1268
959,ex959,86317,1269
960,ex960,86318,1270
961,ex961,86319,1271
962,ex962,86320,1272
963,ex963,86322,1273
964,ex964,86323,1274
965,ex965,86324,1275
966,ex966,86325,1276
967,ex967,86326,1277
968,ex968,86327,1278
969,ex969,86328,1279
970,ex970,86329,1280
971,ex971,86330,1281
972,ex972,86331,1282
973,ex973,86332,1283
974,ex974,86341,1284
975,ex975,86342,1285
976,ex976,86343,1286
977,ex977,86344,1287
978,ex978,86345,1288
979,ex979,86346,1289
980,ex980,86347,1290
981,ex981,86348,1291
982,ex982,86349,1292
983,ex983,86350,1293
984,ex984,86352,1294
985,ex985,86353,1295
986,ex986,86354,1296
987,ex987,86356,1297
988,ex988,86357,1298
989,ex989,86358,1299
990,ex990,86359,1300
991,ex991,86360,1301
992,ex992,86361,1302
993,ex993,86440,1304
994,ex994,86442,1305
995,ex995,86444,1306
996,ex996,86446,1307
997,ex997,86448,1308
998,ex998,86450,1309
999,ex999,86452,1310
1000,ex1000,86454,1311
1001,ex1001,86455,1312
1002,ex1002,86456,1313
1003,ex1003,86509,1316
1004,ex1004,86511,1317
1005,ex1005,86513,1318
1006,ex1006,86515,1319
1007,ex1007,86517,1320
1008,ex1008,86519,1321
1009,ex1009,86521,1322
1010,ex1010,86523,1323
1011,ex1011,86525,1324
1012,ex1012,86527,1325
1013,ex1013,86528,1326
1014,ex1014,86529,1327
1015,ex1015,86530,1328
1016,ex1016,86531,1329
1017,ex1017,86532,1330
1018,ex1018,86533,1331
1019,ex1019,86534,1332
1020,ex1020,86535,1333
1021,ex1021,86536,1334
1022,ex1022,86537,1335
1023,ex1023,86538,1336
1024,ex1024,86539,1337
1025,ex1025,86540,1338
1026,ex1026,86541,1339
1027,ex1027,86542,1340
1028,ex1028,86543,1341
1029,ex1029,86544,1342
1030,ex1030,86545,1343
1031,ex1031,86546,1344
1032,ex1032,86547,1345
1033,ex1033,86548,1346
1034,ex1034,86549,1347
1035,ex1035,86550,1348
1036,ex1036,86551,1349
1037,ex1037,86552,1350
1038,ex1038,86553,1351
1039,ex1039,86554,1352
1040,ex1040,86555,1353
1041,ex1041,86556,1354
1042,ex1042,86557,1355
1043,ex1043,86572,1356
1044,ex1044,86574,1358
1045,ex1045,86577,1360
1046,ex1046,86580,1362
1047,ex1047,86581,1363
1048,ex1048,86602,1364
1049,ex1049,86603,1365
1050,ex1050,86610,1366
1051,ex1051,86624,1367
1052,ex1052,86625,1368
1053,ex1053,86626,1369
1054,ex1054,86627,1370
1055,ex1055,86628,1371
1056,ex1056,86631,1372
1057,ex1057,86642,1373
1058,ex1058,86644,1374
1059,ex1059,86645,1375
1060,ex1060,86646,1376
1061,ex1061,86648,1377
1062,ex1062,86649,1378
1063,ex1063,86650,1379
1064,ex1064,86662,1380
1065,ex1065,86664,1381
1066,ex1066,86665,1382
1067,ex1067,86666,1383
1068,ex1068,86667,1384
1069,ex1069,86668,1385
1070,ex1070,86670,1386
1071,ex1071,86671,1387
1072,ex1072,86724,1388
1073,ex1073,86725,1389
1074,ex1074,86726,1390
1075,ex1075,86727,1391
1076,ex1076,86728,1392
1077,ex1077,86729,1393
1078,ex1078,86730,1394
1079,ex1079,86735,1396
1080,ex1080,86736,1397
1081,ex1081,86738,1398
1082,ex1082,86739,1399
1083,ex1083,86741,1400
1084,ex1084,86743,1401
1085,ex1085,86745,1402
1086,ex1086,86746,1403
1087,ex1087,86748,1404
1088,ex1088,86750,1405
1089,ex1089,86751,1406
1090,ex1090,86754,1408
1091,ex1091,86757,1409
1092,ex1092,86759,1410
1093,ex1093,86760,1411
1094,ex1094,86762,1412
1095,ex1095,86763,1413
1096,ex1096,86764,1414
1097,ex1097,86767,1415
1098,ex1098,86768,1416
1099,ex1099,86769,1417
1100,ex1100,86770,1418
1101,ex1101,86773,1419
1102,ex1102,86774,1420
1103,ex1103,86775,1421
1104,ex1104,86776,1422
1105,ex1105,86777,1423
1106,ex1106,86778,1424
1107,ex1107,86779,1425
1108,ex1108,86780,1426
1109,ex1109,86782,1427
1110,ex1110,86784,1428
1111,ex1111,86785,1429
1112,ex1112,86787,1430
1113,ex1113,86789,1431
1114,ex1114,86790,1432
1115,ex1115,86794,1433
1116,ex1116,86798,1434
1117,ex1117,86801,1435
1118,ex1118,86802,1436
1119,ex1119,86836,1437
1120,ex1120,86837,1438
1121,ex1121,86838,1439
1122,ex1122,86839,1440
1123,ex1123,86842,1441
1124,ex1124,86848,1442
1125,ex1125,86849,1443
1126,ex1126,86850,1444
1127,ex1127,86851,1445
1128,ex1128,86852,1446
1129,ex1129,86857,1447
1130,ex1130,86861,1448
1131,ex1131,86876,1449
1132,ex1132,86877,1450
1133,ex1133,86878,1451
1134,ex1134,86879,1452
1135,ex1135,86880,1453
1136,ex1136,86881,1454
1137,ex1137,86883,1455
1138,ex1138,86884,1456
1139,ex1139,86885,1457
1140,ex1140,86887,1458
1141,ex1141,86888,1459
1142,ex1142,86890,1460
1143,ex1143,86891,1461
1144,ex1144,86904,1462
1145,ex1145,86906,1463
1146,ex1146,86907,1464
1147,ex1147,86908,1465
1148,ex1148,86909,1466
1149,ex1149,87024,1467
1150,ex1150,87025,1468
1151,ex1151,87026,1469
1152,ex1152,87027,1470
1153,ex1153,87028,1471
1154,ex1154,87029,1472
1155,ex1155,87030,1473
1156,ex1156,87031,1474
1157,ex1157,87032,1475
1158,ex1158,87033,1476
1159,ex1159,87037,1477
1160,ex1160,87053,1478
1161,ex1161,87062,1479
1162,ex1162,87066,1480
1163,ex1163,87072,1481
1164,ex1164,87074,1482
1165,ex1165,87077,1483
1166,ex1166,87078,1484
1167,ex1167,87079,1485
1168,ex1168,87080,1486
1169,ex1169,87081,1487
1170,ex1170,87082,1488
1171,ex1171,87083,1489
1172,ex1172,87087,1490
1173,ex1173,87091,1491
1174,ex1174,87092,1492
1175,ex1175,87107,1493
1176,ex1176,87114,1494
1177,ex1177,87119,1495
1178,ex1178,87121,1496
1179,ex1179,87126,1497
1180,ex1180,87277,1498
1181,ex1181,87278,1499
1182,ex1182,87325,1500
1183,ex1183,87425,1501
1184,ex1184,87429,1502
1185,ex1185,87434,1503
1186,ex1186,87438,1504
1187,ex1187,87439,1505
